"Date","Price","Open","High","Low","Vol.","Change"
"Jul 11, 2016","646.7","647.1","657.5","640.0","45.94K","-0.06"
"Jul 10, 2016","647.1","651.8","652.0","636.8","29.26K","-0.72"
"Jul 09, 2016","651.8","662.8","663.5","620.7","96.01K","-1.65"
"Jul 08, 2016","662.8","635.3","663.4","630.2","75.89K","4.33"
"Jul 07, 2016","635.3","672.7","676.2","605.0","153.61K","-5.57"
"Jul 06, 2016","672.7","663.7","678.4","662.2","47.05K","1.36"
"Jul 05, 2016","663.7","675.2","679.2","657.3","54.64K","-1.70"
"Jul 04, 2016","675.2","661.6","679.0","644.0","63.91K","2.04"
"Jul 03, 2016","661.6","698.1","701.5","644.6","99.27K","-5.22"
"Jul 02, 2016","698.1","674.6","700.5","671.5","67.38K","3.48"
"Jul 01, 2016","674.6","670.0","685.1","661.1","92.23K","0.68"
"Jun 30, 2016","670.0","636.5","673.0","631.2","88.20K","5.26"
"Jun 29, 2016","636.5","644.9","645.9","621.8","80.22K","-1.29"
"Jun 28, 2016","644.9","644.7","659.3","634.3","76.66K","0.04"
"Jun 27, 2016","644.7","625.4","650.3","615.2","99.81K","3.08"
"Jun 26, 2016","625.4","663.5","665.2","609.9","88.93K","-5.74"
"Jun 25, 2016","663.5","656.9","688.1","640.8","100.46K","1.01"
"Jun 24, 2016","656.9","620.8","687.4","616.4","196.69K","5.81"
"Jun 23, 2016","620.8","590.6","629.5","539.3","261.74K","5.13"
"Jun 22, 2016","590.6","667.4","677.8","586.6","202.32K","-11.51"
"Jun 21, 2016","667.4","734.0","732.2","626.0","248.08K","-9.07"
"Jun 20, 2016","734.0","761.0","764.6","717.4","112.29K","-3.56"
"Jun 19, 2016","761.0","753.8","765.1","740.4","60.45K","0.96"
"Jun 18, 2016","753.8","743.9","776.0","727.1","120.53K","1.33"
"Jun 17, 2016","743.9","761.2","771.9","704.2","215.87K","-2.27"
"Jun 16, 2016","761.2","690.8","769.7","687.4","229.57K","10.20"
"Jun 15, 2016","690.8","685.1","695.1","670.5","78.62K","0.82"
"Jun 14, 2016","685.1","700.1","702.5","654.7","135.65K","-2.13"
"Jun 13, 2016","700.1","666.5","718.2","652.8","216.73K","5.03"
"Jun 12, 2016","666.5","591.6","683.8","592.8","217.38K","12.67"
"Jun 11, 2016","591.6","577.9","592.6","576.3","42.22K","2.37"
"Jun 10, 2016","577.9","574.7","579.3","571.1","45.50K","0.56"
"Jun 09, 2016","574.7","580.5","580.7","569.3","48.61K","-1.00"
"Jun 08, 2016","580.5","575.6","582.4","567.8","49.60K","0.86"
"Jun 07, 2016","575.6","583.6","591.3","543.6","84.69K","-1.37"
"Jun 06, 2016","583.6","574.9","586.7","571.7","63.68K","1.51"
"Jun 05, 2016","574.9","572.0","583.6","567.8","64.52K","0.52"
"Jun 04, 2016","572.0","567.0","592.7","560.9","87.41K","0.87"
"Jun 03, 2016","567.0","537.1","573.7","534.3","106.25K","5.57"
"Jun 02, 2016","537.1","537.4","541.5","530.5","52.88K","-0.06"
"Jun 01, 2016","537.4","528.9","542.3","521.3","72.41K","1.60"
"May 31, 2016","528.9","532.3","546.9","513.2","114.08K","-0.63"
"May 30, 2016","532.3","516.0","544.2","512.8","77.53K","3.14"
"May 29, 2016","516.0","524.2","548.0","493.2","152.57K","-1.56"
"May 28, 2016","524.2","474.0","531.8","467.0","150.17K","10.58"
"May 27, 2016","474.0","453.3","479.2","452.7","135.68K","4.58"
"May 26, 2016","453.3","449.8","454.3","447.7","37.72K","0.78"
"May 25, 2016","449.8","446.1","451.2","445.4","37.72K","0.82"
"May 24, 2016","446.1","443.7","447.9","442.0","33.22K","0.55"
"May 23, 2016","443.7","439.6","445.0","438.2","35.90K","0.93"
"May 22, 2016","439.6","443.6","444.2","436.9","28.74K","-0.91"
"May 21, 2016","443.6","442.1","445.2","439.7","23.00K","0.35"
"May 20, 2016","442.1","442.7","447.8","435.4","48.43K","-0.12"
"May 19, 2016","442.7","454.2","455.2","441.1","59.39K","-2.55"
"May 18, 2016","454.2","453.3","456.6","452.4","32.61K","0.21"
"May 17, 2016","453.3","454.9","456.3","451.7","34.63K","-0.36"
"May 16, 2016","454.9","458.1","459.6","450.7","36.60K","-0.71"
"May 15, 2016","458.1","456.4","460.3","455.0","21.20K","0.37"
"May 14, 2016","456.4","455.4","457.7","453.6","20.36K","0.23"
"May 13, 2016","455.4","454.4","457.2","451.5","32.39K","0.22"
"May 12, 2016","454.4","452.5","455.3","448.4","49.19K","0.43"
"May 11, 2016","452.5","449.4","456.1","449.6","39.97K","0.70"
"May 10, 2016","449.4","460.4","462.1","446.8","59.99K","-2.41"
"May 09, 2016","460.4","457.9","464.2","455.4","48.42K","0.56"
"May 08, 2016","457.9","458.5","460.2","454.9","27.60K","-0.13"
"May 07, 2016","458.5","459.6","460.6","454.6","30.97K","-0.24"
"May 06, 2016","459.6","448.1","461.5","445.7","68.43K","2.56"
"May 05, 2016","448.1","445.8","449.2","444.4","41.89K","0.51"
"May 04, 2016","445.8","450.3","450.9","444.2","39.44K","-0.99"
"May 03, 2016","450.3","444.2","451.5","441.5","49.75K","1.37"
"May 02, 2016","444.2","452.2","453.9","440.2","73.85K","-1.78"
"May 01, 2016","452.2","448.5","454.2","447.5","21.75K","0.83"
"Apr 30, 2016","448.5","455.0","456.9","446.6","35.31K","-1.42"
"Apr 29, 2016","455.0","448.5","456.3","445.2","44.85K","1.45"
"Apr 28, 2016","448.5","447.0","450.1","433.9","81.94K","0.33"
"Apr 27, 2016","447.0","466.0","467.9","444.6","90.81K","-4.08"
"Apr 26, 2016","466.0","461.7","468.9","459.2","67.56K","0.92"
"Apr 25, 2016","461.7","457.6","466.2","451.8","81.66K","0.91"
"Apr 24, 2016","457.6","450.1","461.8","447.9","74.43K","1.66"
"Apr 23, 2016","450.1","445.3","451.5","443.1","42.36K","1.08"
"Apr 22, 2016","445.3","449.3","450.2","441.9","49.71K","-0.90"
"Apr 21, 2016","449.3","441.2","450.8","439.5","63.13K","1.85"
"Apr 20, 2016","441.2","434.9","442.9","432.5","74.36K","1.43"
"Apr 19, 2016","434.9","427.7","436.1","426.8","45.68K","1.69"
"Apr 18, 2016","427.7","426.3","429.1","424.4","32.58K","0.34"
"Apr 17, 2016","426.3","430.0","430.6","423.8","25.59K","-0.88"
"Apr 16, 2016","430.0","428.7","432.0","426.8","29.02K","0.32"
"Apr 15, 2016","428.7","424.0","429.5","423.3","54.12K","1.10"
"Apr 14, 2016","424.0","423.5","425.4","421.8","30.66K","0.13"
"Apr 13, 2016","423.5","424.7","426.6","421.4","38.09K","-0.30"
"Apr 12, 2016","424.7","421.4","426.7","420.7","57.71K","0.79"
"Apr 11, 2016","421.4","420.3","422.4","418.1","36.39K","0.28"
"Apr 10, 2016","420.3","418.0","421.6","416.7","23.30K","0.53"
"Apr 09, 2016","418.0","417.7","418.9","412.4","29.43K","0.09"
"Apr 08, 2016","417.7","420.1","423.5","415.5","46.95K","-0.58"
"Apr 07, 2016","420.1","421.3","422.0","417.9","36.06K","-0.27"
"Apr 06, 2016","421.3","422.1","422.8","419.5","32.67K","-0.19"
"Apr 05, 2016","422.1","419.3","423.7","418.0","40.89K","0.65"
"Apr 04, 2016","419.3","419.1","420.4","416.2","33.44K","0.06"
"Apr 03, 2016","419.1","418.5","420.2","417.0","22.80K","0.13"
"Apr 02, 2016","418.5","415.6","420.1","415.1","31.31K","0.69"
"Apr 01, 2016","415.6","415.7","416.9","412.8","38.22K","0.00"
"Mar 31, 2016","415.7","412.4","417.2","411.5","41.84K","0.78"
"Mar 30, 2016","412.4","415.0","416.2","408.4","43.28K","-0.62"
"Mar 29, 2016","415.0","422.2","424.5","406.4","69.11K","-1.71"
"Mar 28, 2016","422.2","424.6","425.4","419.7","43.45K","-0.56"
"Mar 27, 2016","424.6","416.5","427.4","415.5","61.72K","1.94"
"Mar 26, 2016","416.5","415.7","417.7","413.9","28.06K","0.19"
"Mar 25, 2016","415.7","414.7","417.3","412.4","34.59K","0.23"
"Mar 24, 2016","414.7","417.0","417.7","412.9","38.83K","-0.54"
"Mar 23, 2016","417.0","416.2","419.6","414.2","40.61K","0.19"
"Mar 22, 2016","416.2","411.1","417.9","410.8","49.08K","1.24"
"Mar 21, 2016","411.1","411.5","413.1","407.3","43.16K","-0.10"
"Mar 20, 2016","411.5","408.7","413.5","407.2","30.54K","0.69"
"Mar 19, 2016","408.7","408.2","410.5","402.1","37.00K","0.13"
"Mar 18, 2016","408.2","418.2","418.6","402.5","66.07K","-2.39"
"Mar 17, 2016","418.2","415.9","419.6","415.3","43.82K","0.54"
"Mar 16, 2016","415.9","415.1","417.0","413.3","44.54K","0.19"
"Mar 15, 2016","415.1","414.3","417.4","412.3","48.60K","0.20"
"Mar 14, 2016","414.3","412.4","416.1","411.2","49.33K","0.46"
"Mar 13, 2016","412.4","410.4","415.9","409.6","34.98K","0.50"
"Mar 12, 2016","410.4","419.1","420.7","407.0","59.64K","-2.09"
"Mar 11, 2016","419.1","415.8","422.4","415.1","60.63K","0.79"
"Mar 10, 2016","415.8","412.8","417.5","410.3","55.74K","0.74"
"Mar 09, 2016","412.8","411.9","414.9","408.9","50.92K","0.21"
"Mar 08, 2016","411.9","414.9","416.7","408.4","53.77K","-0.72"
"Mar 07, 2016","414.9","406.0","416.6","402.0","61.77K","2.19"
"Mar 06, 2016","406.0","399.0","412.0","393.1","62.59K","1.74"
"Mar 05, 2016","399.0","409.5","410.1","386.9","129.15K","-2.56"
"Mar 04, 2016","409.5","419.6","423.4","407.2","75.27K","-2.40"
"Mar 03, 2016","419.6","425.4","425.8","414.9","78.90K","-1.36"
"Mar 02, 2016","425.4","434.0","435.9","423.9","57.75K","-2.00"
"Mar 01, 2016","434.0","436.2","439.0","428.5","67.46K","-0.50"
"Feb 29, 2016","436.2","432.5","441.3","429.8","68.77K","0.86"
"Feb 28, 2016","432.5","431.3","435.6","421.2","50.85K","0.27"
"Feb 27, 2016","431.3","427.3","434.1","427.3","42.79K","0.93"
"Feb 26, 2016","427.3","423.5","427.6","419.1","53.21K","0.91"
"Feb 25, 2016","423.5","422.7","427.2","417.5","53.54K","0.18"
"Feb 24, 2016","422.7","419.9","425.2","410.4","66.51K","0.67"
"Feb 23, 2016","419.9","437.8","440.8","414.4","93.72K","-4.09"
"Feb 22, 2016","437.8","437.9","440.2","431.3","56.01K","-0.02"
"Feb 21, 2016","437.9","440.1","447.6","425.5","100.50K","-0.50"
"Feb 20, 2016","440.1","420.0","442.7","419.5","111.63K","4.78"
"Feb 19, 2016","420.0","421.4","424.3","416.4","52.24K","-0.34"
"Feb 18, 2016","421.4","417.1","425.5","414.8","77.35K","1.02"
"Feb 17, 2016","417.1","406.4","421.5","405.0","90.32K","2.64"
"Feb 16, 2016","406.4","401.1","409.8","398.0","68.33K","1.33"
"Feb 15, 2016","401.1","405.5","410.9","396.6","86.13K","-1.09"
"Feb 14, 2016","405.5","390.1","405.9","390.1","73.59K","3.95"
"Feb 13, 2016","390.1","384.0","392.6","383.3","48.16K","1.58"
"Feb 12, 2016","384.0","379.5","386.4","379.3","53.76K","1.21"
"Feb 11, 2016","379.5","381.9","383.2","372.8","62.65K","-0.64"
"Feb 10, 2016","381.9","375.3","385.4","374.1","97.49K","1.75"
"Feb 09, 2016","375.3","372.6","377.6","371.4","55.36K","0.72"
"Feb 08, 2016","372.6","377.9","380.9","372.1","62.24K","-1.40"
"Feb 07, 2016","377.9","376.7","382.6","375.3","40.74K","0.33"
"Feb 06, 2016","376.7","386.5","386.4","372.9","78.85K","-2.53"
"Feb 05, 2016","386.5","390.6","391.1","384.5","60.92K","-1.07"
"Feb 04, 2016","390.6","368.0","391.8","368.0","101.87K","6.15"
"Feb 03, 2016","368.0","373.9","375.9","366.2","59.81K","-1.58"
"Feb 02, 2016","373.9","372.2","376.6","371.4","50.98K","0.47"
"Feb 01, 2016","372.2","369.8","379.8","365.3","74.35K","0.63"
"Jan 31, 2016","369.8","377.8","380.5","366.9","39.02K","-2.10"
"Jan 30, 2016","377.8","380.3","381.8","375.0","36.18K","-0.67"
"Jan 29, 2016","380.3","379.7","385.8","363.5","138.46K","0.16"
"Jan 28, 2016","379.7","395.0","395.4","376.7","77.32K","-3.88"
"Jan 27, 2016","395.0","389.8","397.4","389.4","43.68K","1.34"
"Jan 26, 2016","389.8","392.8","397.7","387.9","56.81K","-0.76"
"Jan 25, 2016","392.8","402.1","403.8","386.9","67.66K","-2.33"
"Jan 24, 2016","402.1","388.6","405.4","385.5","64.54K","3.48"
"Jan 23, 2016","388.6","382.6","395.4","380.3","61.38K","1.56"
"Jan 22, 2016","382.6","410.2","411.5","374.9","144.86K","-6.73"
"Jan 21, 2016","410.2","414.6","423.4","403.9","89.94K","-1.05"
"Jan 20, 2016","414.6","379.5","425.7","374.0","190.32K","9.26"
"Jan 19, 2016","379.5","384.4","386.7","375.9","66.35K","-1.29"
"Jan 18, 2016","384.4","382.5","387.3","373.2","69.30K","0.50"
"Jan 17, 2016","382.5","385.0","390.7","377.7","66.09K","-0.67"
"Jan 16, 2016","385.0","372.3","386.7","350.4","183.96K","3.43"
"Jan 15, 2016","372.3","429.1","430.1","364.7","268.14K","-13.25"
"Jan 14, 2016","429.1","432.2","433.7","427.0","46.17K","-0.71"
"Jan 13, 2016","432.2","445.0","443.7","420.4","92.04K","-2.89"
"Jan 12, 2016","445.0","447.7","448.4","443.1","44.59K","-0.60"
"Jan 11, 2016","447.7","446.2","451.1","441.8","56.59K","0.34"
"Jan 10, 2016","446.2","448.3","448.9","438.6","44.46K","-0.47"
"Jan 09, 2016","448.3","452.9","454.5","444.9","39.81K","-1.01"
"Jan 08, 2016","452.9","457.0","462.9","446.5","91.31K","-0.91"
"Jan 07, 2016","457.0","430.8","457.5","428.5","130.20K","6.09"
"Jan 06, 2016","430.8","431.2","432.1","425.0","43.43K","-0.09"
"Jan 05, 2016","431.2","433.3","435.3","428.9","45.03K","-0.49"
"Jan 04, 2016","433.3","430.7","435.3","428.6","53.01K","0.61"
"Jan 03, 2016","430.7","433.7","434.1","423.1","54.83K","-0.70"
"Jan 02, 2016","433.7","434.0","437.4","430.7","33.57K","-0.06"
"Jan 01, 2016","434.0","430.0","438.0","425.9","46.97K","0.94"
