"Date","Price","Open","High","Low","Vol.","Change"
"Feb 27, 2017","1,188.8","1,171.6","1,195.8","1,164.3","35.47K","1.47"
"Feb 26, 2017","1,171.6","1,149.1","1,177.5","1,130.6","30.77K","1.96"
"Feb 25, 2017","1,149.1","1,176.5","1,180.0","1,116.2","45.86K","-2.33"
"Feb 24, 2017","1,176.5","1,171.9","1,211.7","1,092.4","108.17K","0.39"
"Feb 23, 2017","1,171.9","1,120.5","1,181.6","1,113.5","65.74K","4.59"
"Feb 22, 2017","1,120.5","1,119.0","1,132.3","1,094.8","47.91K","0.13"
"Feb 21, 2017","1,119.0","1,077.6","1,123.0","1,073.5","57.05K","3.85"
"Feb 20, 2017","1,077.6","1,048.9","1,081.8","1,041.0","31.01K","2.73"
"Feb 19, 2017","1,048.9","1,052.3","1,056.5","1,037.7","17.95K","-0.32"
"Feb 18, 2017","1,052.3","1,049.4","1,063.2","1,044.7","25.36K","0.27"
"Feb 17, 2017","1,049.4","1,031.9","1,057.4","1,025.9","45.71K","1.69"
"Feb 16, 2017","1,031.9","1,008.2","1,040.3","1,007.4","38.08K","2.35"
"Feb 15, 2017","1,008.2","1,008.3","1,010.9","999.7","23.36K","-0.01"
"Feb 14, 2017","1,008.3","995.4","1,013.8","986.5","39.54K","1.30"
"Feb 13, 2017","995.4","996.5","1,007.6","975.1","32.91K","-0.12"
"Feb 12, 2017","996.5","1,008.3","1,007.8","992.5","14.75K","-1.17"
"Feb 11, 2017","1,008.3","997.6","1,014.3","983.9","28.32K","1.07"
"Feb 10, 2017","997.6","979.0","1,005.6","947.0","62.13K","1.91"
"Feb 09, 2017","979.0","1,055.5","1,073.0","924.7","146.75K","-7.25"
"Feb 08, 2017","1,055.5","1,049.6","1,069.2","1,020.3","65.15K","0.56"
"Feb 07, 2017","1,049.6","1,024.7","1,054.1","1,019.9","39.55K","2.43"
"Feb 06, 2017","1,024.7","1,016.1","1,030.6","1,010.8","32.02K","0.84"
"Feb 05, 2017","1,016.1","1,031.8","1,033.7","1,004.0","31.06K","-1.53"
"Feb 04, 2017","1,031.8","1,013.0","1,041.0","1,000.4","39.46K","1.86"
"Feb 03, 2017","1,013.0","1,004.0","1,023.7","989.2","61.67K","0.90"
"Feb 02, 2017","1,004.0","982.4","1,009.1","973.5","50.86K","2.19"
"Feb 01, 2017","982.4","965.5","986.6","959.8","45.22K","1.75"
"Jan 31, 2017","965.5","920.7","967.5","917.4","54.67K","4.86"
"Jan 30, 2017","920.7","914.5","922.3","911.5","19.06K","0.68"
"Jan 29, 2017","914.5","918.5","922.4","912.7","11.05K","-0.43"
"Jan 28, 2017","918.5","918.0","921.9","912.8","14.31K","0.05"
"Jan 27, 2017","918.0","915.6","922.6","907.9","30.97K","0.27"
"Jan 26, 2017","915.6","894.4","919.3","893.5","33.80K","2.36"
"Jan 25, 2017","894.4","893.8","905.7","883.6","37.90K","0.07"
"Jan 24, 2017","893.8","921.5","925.6","889.2","58.87K","-3.01"
"Jan 23, 2017","921.5","918.8","928.0","910.8","32.74K","0.29"
"Jan 22, 2017","918.8","919.8","938.4","888.6","47.93K","-0.11"
"Jan 21, 2017","919.8","892.9","928.9","889.5","40.38K","3.02"
"Jan 20, 2017","892.9","895.2","901.5","878.9","38.87K","-0.26"
"Jan 19, 2017","895.2","872.0","905.3","870.7","58.44K","2.66"
"Jan 18, 2017","872.0","899.7","913.7","845.9","69.26K","-3.07"
"Jan 17, 2017","899.7","827.3","906.4","825.0","82.21K","8.74"
"Jan 16, 2017","827.3","821.2","836.7","817.7","33.22K","0.75"
"Jan 15, 2017","821.2","819.6","826.4","808.6","24.40K","0.19"
"Jan 14, 2017","819.6","824.8","838.9","808.3","44.21K","-0.63"
"Jan 13, 2017","824.8","810.1","835.0","771.0","89.86K","1.82"
"Jan 12, 2017","810.1","785.4","828.2","739.5","120.24K","3.14"
"Jan 11, 2017","785.4","904.4","917.7","751.6","194.44K","-13.15"
"Jan 10, 2017","904.4","899.8","911.3","890.1","53.71K","0.51"
"Jan 09, 2017","899.8","900.9","910.5","870.9","62.58K","-0.12"
"Jan 08, 2017","900.9","888.9","936.1","875.8","76.91K","1.35"
"Jan 07, 2017","888.9","886.2","900.9","806.7","130.66K","0.31"
"Jan 06, 2017","886.2","989.3","1,027.4","852.5","194.29K","-10.43"
"Jan 05, 2017","989.3","1,135.4","1,150.6","874.5","240.01K","-12.86"
"Jan 04, 2017","1,135.4","1,033.3","1,148.5","1,022.3","156.27K","9.88"
"Jan 03, 2017","1,033.3","1,017.0","1,035.5","1,006.5","54.79K","1.60"
"Jan 02, 2017","1,017.0","995.4","1,031.7","990.2","64.95K","2.17"
"Jan 01, 2017","995.4","963.4","1,001.6","956.1","41.15K","3.33"
