"Date","Price","Open","High","Low","Vol.","Change"
"Dec 07, 2018","3,422.2","3,508.9","3,626.6","3,251.8","639.33K","-2.46"
"Dec 06, 2018","3,508.6","3,771.4","3,887.2","3,505.7","467.54K","-6.97"
"Dec 05, 2018","3,771.6","3,958.1","3,974.1","3,765.2","341.60K","-4.72"
"Dec 04, 2018","3,958.5","3,899.9","4,082.9","3,809.3","326.71K","1.56"
"Dec 03, 2018","3,897.8","4,160.3","4,177.0","3,839.9","355.10K","-6.31"
"Dec 02, 2018","4,160.4","4,196.2","4,316.1","4,105.3","298.63K","-0.85"
"Dec 01, 2018","4,196.2","4,038.7","4,299.1","3,967.1","316.30K","3.87"
"Nov 30, 2018","4,039.7","4,296.8","4,340.6","3,954.5","444.52K","-5.98"
"Nov 29, 2018","4,296.5","4,265.5","4,440.1","4,140.6","414.46K","0.73"
"Nov 28, 2018","4,265.4","3,866.4","4,391.8","3,866.4","533.04K","10.32"
"Nov 27, 2018","3,866.5","3,840.3","3,920.6","3,687.8","457.27K","0.77"
"Nov 26, 2018","3,837.0","4,061.0","4,179.0","3,679.8","571.04K","-5.54"
"Nov 25, 2018","4,062.2","3,920.3","4,198.4","3,634.2","619.95K","3.62"
"Nov 24, 2018","3,920.4","4,397.3","4,494.6","3,821.5","382.72K","-10.86"
"Nov 23, 2018","4,398.0","4,360.9","4,455.6","4,223.7","348.99K","0.96"
"Nov 22, 2018","4,356.0","4,646.4","4,695.7","4,346.7","261.85K","-6.09"
"Nov 21, 2018","4,638.7","4,523.0","4,743.7","4,393.0","412.74K","2.52"
"Nov 20, 2018","4,524.6","4,883.6","5,013.4","4,272.3","714.08K","-7.36"
"Nov 19, 2018","4,883.8","5,660.4","5,662.5","4,831.1","478.26K","-13.69"
"Nov 18, 2018","5,658.3","5,621.0","5,727.9","5,615.5","158.68K","0.65"
"Nov 17, 2018","5,621.8","5,636.2","5,645.5","5,561.4","156.51K","-0.26"
"Nov 16, 2018","5,636.2","5,723.5","5,747.7","5,539.7","224.12K","-1.45"
"Nov 15, 2018","5,718.9","5,854.0","5,878.5","5,384.1","375.86K","-2.11"
"Nov 14, 2018","5,842.4","6,428.9","6,453.3","5,619.2","438.21K","-9.13"
"Nov 13, 2018","6,429.2","6,435.0","6,466.8","6,386.7","137.60K","-0.09"
