"Date","Price","Open","High","Low","Vol.","Change"
"Nov 03, 2013","224.0","211.7","226.9","212.1","12.27K","5.82"
"Nov 02, 2013","211.7","213.4","214.9","211.0","4.88K","-0.82"
"Nov 01, 2013","213.4","211.2","214.9","209.7","5.88K","1.07"
"Oct 31, 2013","211.2","208.0","215.0","205.4","5.29K","1.52"
"Oct 30, 2013","208.0","216.0","216.5","204.0","13.47K","-3.70"
"Oct 29, 2013","216.0","206.9","216.5","204.2","10.02K","4.40"
"Oct 28, 2013","206.9","206.9","209.8","200.4","11.07K","0.00"
"Oct 27, 2013","206.9","188.6","207.8","188.9","13.16K","9.73"
"Oct 26, 2013","188.6","197.9","198.4","187.0","12.09K","-4.71"
"Oct 25, 2013","197.9","207.0","209.0","176.6","36.75K","-4.40"
"Oct 24, 2013","207.0","228.0","233.4","175.3","96.75K","-9.21"
"Oct 23, 2013","228.0","203.0","228.0","200.7","39.90K","12.31"
"Oct 22, 2013","203.0","192.8","205.5","192.8","33.87K","5.30"
"Oct 21, 2013","192.8","186.1","197.4","183.2","24.10K","3.59"
"Oct 20, 2013","186.1","183.1","186.1","177.2","11.42K","1.61"
"Oct 19, 2013","183.1","168.3","195.8","167.1","55.28K","8.84"
"Oct 18, 2013","168.3","157.6","168.3","156.5","25.89K","6.78"
"Oct 17, 2013","157.6","152.8","159.9","150.8","15.88K","3.12"
"Oct 16, 2013","152.8","158.1","163.0","144.2","42.78K","-3.33"
"Oct 15, 2013","158.1","151.4","158.1","150.6","15.73K","4.44"
"Oct 14, 2013","151.4","147.5","153.7","146.0","29.99K","2.60"
"Oct 13, 2013","147.5","142.9","147.6","141.5","16.17K","3.25"
"Oct 12, 2013","142.9","140.1","143.1","139.4","11.02K","1.99"
"Oct 11, 2013","140.1","140.4","141.9","138.9","7.25K","-0.22"
"Oct 10, 2013","140.4","139.5","141.7","138.5","11.08K","0.65"
"Oct 09, 2013","139.5","136.5","142.1","135.8","17.49K","2.21"
"Oct 08, 2013","136.5","135.8","137.8","135.6","5.23K","0.51"
"Oct 07, 2013","135.8","137.8","139.0","135.1","7.36K","-1.45"
"Oct 06, 2013","137.8","136.7","138.0","134.1","4.89K","0.80"
"Oct 05, 2013","136.7","136.8","138.0","135.3","5.00K","-0.09"
"Oct 04, 2013","136.8","131.0","139.8","128.5","18.51K","4.45"
"Oct 03, 2013","131.0","123.0","132.0","120.1","35.27K","6.50"
"Oct 02, 2013","123.0","140.3","141.9","109.7","111.32K","-12.33"
"Oct 01, 2013","140.3","141.9","144.4","139.4","9.57K","-1.13"
"Sep 30, 2013","141.9","143.9","145.8","138.1","14.63K","-1.38"
"Sep 29, 2013","143.9","142.5","145.8","141.4","18.10K","0.97"
"Sep 28, 2013","142.5","138.9","143.0","138.0","13.66K","2.57"
"Sep 27, 2013","138.9","137.1","142.7","134.8","27.14K","1.33"
"Sep 26, 2013","137.1","135.0","139.0","134.7","6.54K","1.56"
"Sep 25, 2013","135.0","134.8","138.0","134.7","9.52K","0.16"
"Sep 24, 2013","134.8","133.4","136.6","132.5","8.58K","1.03"
"Sep 23, 2013","133.4","134.0","135.0","132.0","6.00K","-0.45"
"Sep 22, 2013","134.0","134.4","135.0","131.0","5.89K","-0.28"
"Sep 21, 2013","134.4","133.8","136.0","132.0","5.09K","0.43"
"Sep 20, 2013","133.8","135.1","137.3","131.0","11.05K","-0.92"
"Sep 19, 2013","135.1","140.4","141.2","131.1","21.02K","-3.82"
"Sep 18, 2013","140.4","139.1","142.0","139.0","9.49K","0.91"
"Sep 17, 2013","139.1","139.4","141.4","138.0","9.64K","-0.19"
"Sep 16, 2013","139.4","138.3","142.2","137.9","10.61K","0.81"
"Sep 15, 2013","138.3","136.7","141.0","135.0","6.44K","1.16"
"Sep 14, 2013","136.7","140.7","142.0","136.5","8.90K","-2.81"
"Sep 13, 2013","140.7","139.4","145.6","137.8","20.12K","0.94"
"Sep 12, 2013","139.4","142.1","145.5","137.5","20.53K","-1.94"
"Sep 11, 2013","142.1","132.6","145.9","127.5","41.56K","7.15"
"Sep 10, 2013","132.6","133.1","136.0","131.4","8.88K","-0.36"
"Sep 09, 2013","133.1","126.3","137.5","124.0","29.69K","5.37"
"Sep 08, 2013","126.3","129.0","129.9","124.1","7.35K","-2.07"
"Sep 07, 2013","129.0","121.9","131.0","121.3","14.19K","5.82"
"Sep 06, 2013","121.9","130.2","134.0","121.9","19.17K","-6.37"
"Sep 05, 2013","130.2","132.5","138.0","127.2","27.03K","-1.74"
"Sep 04, 2013","132.5","144.0","145.8","130.1","28.75K","-7.98"
"Sep 03, 2013","144.0","144.0","148.9","142.2","17.00K","0.00"
"Sep 02, 2013","144.0","146.0","148.5","142.1","10.65K","-1.38"
"Sep 01, 2013","146.0","141.0","147.3","141.0","14.10K","3.55"
"Aug 31, 2013","141.0","138.0","148.7","135.9","31.15K","2.15"
"Aug 30, 2013","138.0","129.3","142.8","128.6","46.07K","6.75"
"Aug 29, 2013","129.3","128.8","131.2","128.2","8.22K","0.42"
"Aug 28, 2013","128.8","131.3","131.7","128.0","12.56K","-1.93"
"Aug 27, 2013","131.3","120.1","133.0","120.0","53.85K","9.34"
"Aug 26, 2013","120.1","122.1","123.0","119.9","11.44K","-1.67"
"Aug 25, 2013","122.1","119.6","123.0","119.1","7.44K","2.10"
"Aug 24, 2013","119.6","118.5","121.4","118.0","8.96K","0.92"
"Aug 23, 2013","118.5","122.0","122.0","118.4","19.47K","-2.86"
"Aug 22, 2013","122.0","123.3","124.5","120.5","13.96K","-1.05"
"Aug 21, 2013","123.3","121.2","125.0","119.7","30.64K","1.73"
"Aug 20, 2013","121.2","118.5","123.0","116.8","24.29K","2.28"
"Aug 19, 2013","118.5","113.4","123.8","111.8","53.07K","4.52"
"Aug 18, 2013","113.4","112.8","114.7","112.0","9.62K","0.56"
"Aug 17, 2013","112.8","109.0","114.0","108.2","12.78K","3.45"
"Aug 16, 2013","109.0","110.0","112.3","108.2","13.54K","-0.91"
"Aug 15, 2013","110.0","112.6","113.3","108.8","15.86K","-2.28"
"Aug 14, 2013","112.6","109.6","115.0","108.0","50.57K","2.70"
"Aug 13, 2013","109.6","106.8","109.6","104.5","18.75K","2.61"
"Aug 12, 2013","106.8","105.0","108.1","103.5","20.08K","1.72"
"Aug 11, 2013","105.0","103.0","105.2","102.7","8.17K","1.94"
"Aug 10, 2013","103.0","102.8","103.9","102.4","4.00K","0.19"
"Aug 09, 2013","102.8","103.1","105.8","101.9","12.04K","-0.24"
"Aug 08, 2013","103.1","106.0","106.7","101.0","24.02K","-2.77"
"Aug 07, 2013","106.0","106.6","107.0","105.2","7.72K","-0.53"
"Aug 06, 2013","106.6","106.7","107.5","105.1","13.41K","-0.15"
"Aug 05, 2013","106.7","105.1","107.8","105.0","15.44K","1.52"
"Aug 04, 2013","105.1","104.9","106.0","103.5","6.38K","0.16"
"Aug 03, 2013","104.9","104.5","105.9","102.0","8.90K","0.43"
"Aug 02, 2013","104.5","104.0","108.0","101.2","27.50K","0.48"
"Aug 01, 2013","104.0","106.2","108.0","103.0","15.02K","-2.08"
"Jul 31, 2013","106.2","108.0","111.7","103.6","45.50K","-1.62"
"Jul 30, 2013","108.0","101.5","108.0","100.5","27.85K","6.39"
"Jul 29, 2013","101.5","98.8","102.8","98.4","24.74K","2.73"
"Jul 28, 2013","98.8","94.4","100.6","94.0","42.23K","4.64"
"Jul 27, 2013","94.4","96.0","97.0","93.0","15.12K","-1.69"
"Jul 26, 2013","96.0","96.9","97.5","96.0","11.15K","-0.96"
"Jul 25, 2013","96.9","95.1","97.5","93.6","22.51K","1.96"
"Jul 24, 2013","95.1","95.6","96.0","92.3","14.60K","-0.49"
"Jul 23, 2013","95.6","91.6","97.1","91.6","24.61K","4.32"
"Jul 22, 2013","91.6","92.0","92.0","89.8","9.10K","-0.43"
"Jul 21, 2013","92.0","89.8","92.0","88.0","8.77K","2.43"
"Jul 20, 2013","89.8","92.0","93.1","89.3","9.43K","-2.37"
"Jul 19, 2013","92.0","90.1","95.2","87.6","27.68K","2.14"
"Jul 18, 2013","90.1","98.5","98.8","86.2","59.50K","-8.56"
"Jul 17, 2013","98.5","97.1","100.0","96.2","17.27K","1.44"
"Jul 16, 2013","97.1","98.9","100.7","96.0","16.53K","-1.81"
"Jul 15, 2013","98.9","94.4","101.9","93.1","34.51K","4.73"
"Jul 14, 2013","94.4","98.3","99.0","92.9","12.34K","-3.97"
"Jul 13, 2013","98.3","94.0","98.3","87.8","34.46K","4.61"
"Jul 12, 2013","94.0","89.0","104.2","88.0","101.55K","5.63"
"Jul 11, 2013","89.0","88.0","90.7","85.0","35.57K","1.11"
"Jul 10, 2013","88.0","76.7","89.8","75.5","60.07K","14.73"
"Jul 09, 2013","76.7","76.0","78.3","72.5","32.52K","0.92"
"Jul 08, 2013","76.0","76.5","80.0","72.5","58.99K","-0.65"
"Jul 07, 2013","76.5","69.7","77.0","66.6","42.95K","9.82"
"Jul 06, 2013","69.7","68.5","75.0","66.8","41.04K","1.69"
"Jul 05, 2013","68.5","80.0","80.6","65.4","91.06K","-14.42"
"Jul 04, 2013","80.0","78.9","84.3","72.0","63.55K","1.46"
"Jul 03, 2013","78.9","90.4","91.2","76.0","73.62K","-12.74"
"Jul 02, 2013","90.4","88.1","92.6","87.5","27.77K","2.68"
"Jul 01, 2013","88.1","97.5","98.2","86.0","53.17K","-9.70"
"Jun 30, 2013","97.5","95.0","98.1","93.8","8.58K","2.64"
"Jun 29, 2013","95.0","94.7","100.4","93.0","25.54K","0.36"
"Jun 28, 2013","94.7","101.7","101.8","92.3","47.77K","-6.96"
"Jun 27, 2013","101.7","104.0","104.0","100.1","14.73K","-2.17"
"Jun 26, 2013","104.0","103.3","105.5","101.8","13.23K","0.65"
"Jun 25, 2013","103.3","102.1","110.0","100.0","93.71K","1.21"
"Jun 24, 2013","102.1","107.9","108.3","100.8","28.90K","-5.38"
"Jun 23, 2013","107.9","108.2","109.0","106.2","11.05K","-0.28"
"Jun 22, 2013","108.2","109.5","110.0","107.5","7.28K","-1.19"
"Jun 21, 2013","109.5","111.3","115.0","107.6","38.08K","-1.61"
"Jun 20, 2013","111.3","108.3","114.5","107.1","43.09K","2.81"
"Jun 19, 2013","108.3","107.3","111.0","104.7","17.57K","0.84"
"Jun 18, 2013","107.3","101.9","113.3","101.0","60.61K","5.30"
"Jun 17, 2013","101.9","99.9","102.4","98.9","15.19K","2.05"
"Jun 16, 2013","99.9","99.8","101.8","98.9","8.66K","0.10"
"Jun 15, 2013","99.8","100.0","103.7","97.5","22.53K","-0.20"
"Jun 14, 2013","100.0","103.9","104.7","97.1","36.05K","-3.80"
"Jun 13, 2013","103.9","108.8","110.3","100.3","30.44K","-4.44"
"Jun 12, 2013","108.8","109.0","112.3","106.0","17.70K","-0.20"
"Jun 11, 2013","109.0","106.3","109.6","103.2","16.13K","2.49"
"Jun 10, 2013","106.3","100.4","110.6","95.0","64.32K","5.88"
"Jun 09, 2013","100.4","107.9","109.0","88.0","149.43K","-6.91"
"Jun 08, 2013","107.9","111.0","113.2","107.0","17.22K","-2.80"
"Jun 07, 2013","111.0","119.0","119.1","106.2","65.77K","-6.70"
"Jun 06, 2013","119.0","121.9","123.3","117.0","22.10K","-2.40"
"Jun 05, 2013","121.9","121.4","123.5","119.5","16.64K","0.41"
"Jun 04, 2013","121.4","120.7","124.0","118.8","21.95K","0.55"
"Jun 03, 2013","120.7","122.5","122.8","115.1","28.90K","-1.44"
"Jun 02, 2013","122.5","129.3","130.1","115.0","101.14K","-5.26"
"Jun 01, 2013","129.3","128.8","129.8","127.1","6.36K","0.37"
"May 31, 2013","128.8","128.8","130.0","126.3","16.58K","0.00"
"May 30, 2013","128.8","132.3","132.4","126.5","24.70K","-2.61"
"May 29, 2013","132.3","129.0","132.7","127.6","19.25K","2.52"
"May 28, 2013","129.0","129.8","130.6","125.4","22.80K","-0.59"
"May 27, 2013","129.8","133.5","135.5","124.0","46.83K","-2.79"
"May 26, 2013","133.5","132.0","136.0","130.6","23.36K","1.14"
"May 25, 2013","132.0","133.1","133.5","128.2","16.84K","-0.83"
"May 24, 2013","133.1","126.3","134.0","125.4","48.77K","5.38"
"May 23, 2013","126.3","123.8","126.9","123.0","22.12K","2.02"
"May 22, 2013","123.8","122.9","124.5","122.0","18.31K","0.74"
"May 21, 2013","122.9","122.0","123.1","121.1","13.39K","0.71"
"May 20, 2013","122.0","122.5","123.7","120.1","17.32K","-0.39"
"May 19, 2013","122.5","123.2","124.5","119.5","20.57K","-0.58"
"May 18, 2013","123.2","123.5","125.3","122.3","22.65K","-0.23"
"May 17, 2013","123.5","118.2","125.6","116.6","79.12K","4.48"
"May 16, 2013","118.2","114.2","119.0","112.1","45.23K","3.49"
"May 15, 2013","114.2","111.4","116.4","103.0","117.97K","2.53"
"May 14, 2013","111.4","118.0","119.8","109.4","87.78K","-5.58"
"May 13, 2013","118.0","114.8","118.9","114.5","26.18K","2.75"
"May 12, 2013","114.8","115.6","117.5","112.4","20.60K","-0.71"
"May 11, 2013","115.6","117.7","118.7","113.0","28.04K","-1.75"
"May 10, 2013","117.7","112.8","122.5","111.5","77.48K","4.34"
"May 09, 2013","112.8","113.2","113.7","108.8","26.95K","-0.35"
"May 08, 2013","113.2","109.6","116.8","109.5","61.72K","3.28"
"May 07, 2013","109.6","112.3","114.0","97.5","139.67K","-2.36"
"May 06, 2013","112.3","116.0","124.9","106.0","150.07K","-3.22"
"May 05, 2013","116.0","112.9","118.8","107.0","84.21K","2.73"
"May 04, 2013","112.9","98.1","116.3","92.0","132.62K","15.09"
"May 03, 2013","98.1","106.3","109.0","79.0","246.48K","-7.67"
"May 02, 2013","106.3","116.4","126.9","91.1","234.17K","-8.70"
"May 01, 2013","116.4","139.2","140.1","104.0","180.01K","-16.41"
"Apr 30, 2013","139.2","144.0","146.9","134.0","65.23K","-3.31"
"Apr 29, 2013","144.0","134.4","149.1","133.0","70.21K","7.11"
"Apr 28, 2013","134.4","128.0","136.7","127.5","27.52K","5.03"
"Apr 27, 2013","128.0","136.9","139.9","122.7","59.88K","-6.50"
"Apr 26, 2013","136.9","141.7","145.0","121.4","129.01K","-3.39"
"Apr 25, 2013","141.7","154.2","162.0","120.1","187.65K","-8.10"
"Apr 24, 2013","154.2","143.5","166.4","141.0","225.90K","7.47"
"Apr 23, 2013","143.5","127.4","144.0","125.0","116.15K","12.62"
"Apr 22, 2013","127.4","119.2","127.4","118.5","59.15K","6.88"
"Apr 21, 2013","119.2","126.6","130.5","110.0","99.13K","-5.86"
"Apr 20, 2013","126.6","118.5","132.0","115.0","74.36K","6.87"
"Apr 19, 2013","118.5","109.0","136.4","105.5","257.17K","8.69"
"Apr 18, 2013","109.0","93.1","113.0","86.0","172.98K","17.13"
"Apr 17, 2013","93.1","68.4","98.8","63.3","327.63K","36.15"
"Apr 16, 2013","68.4","82.4","84.5","50.0","572.35K","-17.03"
"Apr 15, 2013","82.4","90.0","102.0","71.5","236.67K","-8.46"
"Apr 14, 2013","90.0","93.0","110.0","84.4","166.28K","-3.23"
"Apr 13, 2013","93.0","117.0","130.0","85.5","238.35K","-20.51"
"Apr 12, 2013","117.0","124.9","140.0","54.3","556.47K","-6.33"
"Apr 11, 2013","124.9","165.0","188.7","110.2","118.75K","-24.30"
"Apr 10, 2013","165.0","230.0","266.0","105.0","190.18K","-28.26"
"Apr 09, 2013","230.0","187.5","240.1","186.5","105.84K","22.67"
"Apr 08, 2013","187.5","162.3","194.9","162.6","114.25K","15.53"
"Apr 07, 2013","162.3","142.6","164.9","142.6","60.96K","13.79"
"Apr 06, 2013","142.6","142.3","143.9","139.5","18.29K","0.22"
"Apr 05, 2013","142.3","132.1","144.9","130.2","68.59K","7.72"
"Apr 04, 2013","132.1","135.0","142.1","116.4","88.36K","-2.13"
"Apr 03, 2013","135.0","118.0","147.0","110.0","152.71K","14.43"
"Apr 02, 2013","118.0","104.0","118.4","99.0","81.29K","13.44"
"Apr 01, 2013","104.0","93.0","106.0","92.2","90.56K","11.79"
"Mar 31, 2013","93.0","92.2","93.8","91.0","21.13K","0.91"
"Mar 30, 2013","92.2","90.5","95.0","87.0","37.29K","1.87"
"Mar 29, 2013","90.5","86.2","93.1","83.0","83.18K","5.01"
"Mar 28, 2013","86.2","88.9","95.7","75.0","140.26K","-3.08"
"Mar 27, 2013","88.9","78.5","89.5","78.4","72.23K","13.27"
"Mar 26, 2013","78.5","73.6","79.7","73.1","56.67K","6.66"
"Mar 25, 2013","73.6","71.5","78.0","69.5","79.74K","2.94"
"Mar 24, 2013","71.5","64.3","72.5","62.7","42.02K","11.11"
"Mar 23, 2013","64.3","69.9","70.5","52.3","150.46K","-7.90"
"Mar 22, 2013","69.9","70.8","73.8","65.0","73.20K","-1.38"
"Mar 21, 2013","70.8","64.5","74.9","63.1","94.31K","9.86"
"Mar 20, 2013","64.5","59.1","66.0","57.7","93.14K","9.05"
"Mar 19, 2013","59.1","51.6","62.0","50.0","111.70K","14.61"
"Mar 18, 2013","51.6","47.4","52.9","47.1","65.31K","8.86"
"Mar 17, 2013","47.4","47.0","47.7","46.8","13.94K","0.85"
"Mar 16, 2013","47.0","47.0","47.4","46.3","16.32K","0.00"
"Mar 15, 2013","47.0","47.2","47.5","46.4","20.29K","-0.47"
"Mar 14, 2013","47.2","46.9","48.0","46.0","37.04K","0.53"
"Mar 13, 2013","46.9","44.3","47.3","43.8","49.52K","5.94"
"Mar 12, 2013","44.3","48.4","48.4","36.7","183.41K","-8.49"
"Mar 11, 2013","48.4","46.0","48.5","45.5","41.39K","5.22"
"Mar 10, 2013","46.0","46.8","48.0","45.5","36.36K","-1.81"
"Mar 09, 2013","46.8","44.2","47.0","43.4","44.48K","6.04"
"Mar 08, 2013","44.2","42.0","44.5","41.0","47.10K","5.19"
"Mar 07, 2013","42.0","41.0","45.5","33.3","157.32K","2.39"
"Mar 06, 2013","41.0","40.3","49.1","40.1","126.45K","1.71"
"Mar 05, 2013","40.3","36.2","40.7","36.2","85.43K","11.56"
"Mar 04, 2013","36.2","34.5","36.7","34.2","46.77K","4.78"
"Mar 03, 2013","34.5","34.3","34.5","33.8","12.53K","0.73"
"Mar 02, 2013","34.3","34.5","34.8","33.2","36.66K","-0.72"
"Mar 01, 2013","34.5","33.4","34.9","32.9","39.79K","3.36"
"Feb 28, 2013","33.4","30.9","34.5","30.9","126.52K","8.03"
"Feb 27, 2013","30.9","31.1","31.6","30.8","30.47K","-0.64"
"Feb 26, 2013","31.1","30.4","31.7","30.1","42.86K","2.30"
"Feb 25, 2013","30.4","29.9","30.4","29.5","26.78K","1.71"
"Feb 24, 2013","29.9","29.8","30.4","29.2","24.28K","0.30"
"Feb 23, 2013","29.8","30.3","30.7","28.0","72.28K","-1.49"
"Feb 22, 2013","30.3","29.8","31.3","29.7","66.95K","1.68"
"Feb 21, 2013","29.8","29.6","30.0","29.3","34.73K","0.34"
"Feb 20, 2013","29.6","29.4","29.9","29.0","37.21K","0.78"
"Feb 19, 2013","29.4","27.0","29.6","26.8","99.70K","9.17"
"Feb 18, 2013","27.0","26.8","27.1","26.4","29.74K","0.52"
"Feb 17, 2013","26.8","27.2","27.4","25.0","77.04K","-1.51"
"Feb 16, 2013","27.2","27.1","27.5","26.8","18.83K","0.44"
"Feb 15, 2013","27.1","27.2","27.5","26.1","51.71K","-0.44"
"Feb 14, 2013","27.2","24.2","27.6","21.7","145.74K","12.48"
"Feb 13, 2013","24.2","25.2","26.3","24.2","90.15K","-3.85"
"Feb 12, 2013","25.2","24.6","25.8","24.3","74.24K","2.11"
"Feb 11, 2013","24.6","24.0","24.7","23.6","29.53K","2.84"
"Feb 10, 2013","24.0","23.6","24.1","22.7","56.43K","1.35"
"Feb 09, 2013","23.6","22.7","24.0","22.6","38.13K","4.37"
"Feb 08, 2013","22.7","22.1","22.8","22.0","48.65K","2.30"
"Feb 07, 2013","22.1","21.2","22.2","20.8","64.26K","4.58"
"Feb 06, 2013","21.2","20.6","21.3","20.6","51.99K","2.82"
"Feb 05, 2013","20.6","20.4","20.8","20.2","29.21K","0.83"
"Feb 04, 2013","20.4","20.6","21.0","19.9","52.22K","-0.78"
"Feb 03, 2013","20.6","19.6","20.9","19.4","34.24K","4.89"
"Feb 02, 2013","19.6","20.5","20.5","18.0","80.50K","-4.24"
"Feb 01, 2013","20.5","20.4","21.1","20.3","49.92K","0.44"
"Jan 31, 2013","20.4","19.7","21.4","19.5","99.23K","3.60"
"Jan 30, 2013","19.7","19.5","19.8","19.1","45.07K","0.87"
"Jan 29, 2013","19.5","18.7","19.8","18.7","86.08K","4.33"
"Jan 28, 2013","18.7","17.8","18.9","17.8","57.67K","5.05"
"Jan 27, 2013","17.8","17.9","18.0","17.2","23.77K","-0.34"
"Jan 26, 2013","17.9","17.4","17.9","16.5","34.81K","2.76"
"Jan 25, 2013","17.4","16.9","17.8","15.4","80.77K","2.96"
"Jan 24, 2013","16.9","17.5","19.2","15.6","172.01K","-3.43"
"Jan 23, 2013","17.5","17.3","17.6","16.8","49.44K","1.39"
"Jan 22, 2013","17.3","16.8","17.6","16.6","60.98K","2.74"
"Jan 21, 2013","16.8","15.7","17.0","15.6","61.50K","7.01"
"Jan 20, 2013","15.7","15.6","15.9","15.5","25.98K","0.51"
"Jan 19, 2013","15.6","15.7","15.8","15.3","34.59K","-0.51"
"Jan 18, 2013","15.7","15.5","16.0","15.4","56.10K","1.29"
"Jan 17, 2013","15.5","14.7","15.7","14.6","65.49K","5.23"
"Jan 16, 2013","14.7","14.3","14.7","14.2","45.53K","3.37"
"Jan 15, 2013","14.3","14.3","14.5","14.0","51.57K","-0.35"
"Jan 14, 2013","14.3","14.1","14.4","14.1","22.10K","1.27"
"Jan 13, 2013","14.1","14.2","14.3","13.9","38.33K","-0.84"
"Jan 12, 2013","14.2","14.1","14.3","14.0","26.93K","0.71"
"Jan 11, 2013","14.1","14.1","14.4","13.9","40.44K","0.00"
"Jan 10, 2013","14.1","13.8","14.3","13.8","51.81K","2.69"
"Jan 09, 2013","13.8","13.7","13.9","13.6","28.61K","0.00"
"Jan 08, 2013","13.7","13.6","13.9","13.5","42.80K","1.10"
"Jan 07, 2013","13.6","13.4","13.6","13.4","25.48K","1.04"
"Jan 06, 2013","13.6","13.4","13.6","13.4","25.48K","0.00"
"Jan 05, 2013","13.6","13.4","13.6","13.4","25.48K","-0.44"
"Jan 04, 2013","13.6","13.4","13.6","13.4","25.48K","0.75"
"Jan 03, 2013","13.6","13.4","13.6","13.4","25.48K","0.90"
"Jan 02, 2013","13.6","13.4","13.6","13.4","25.48K","0.00"
"Jan 01, 2013","13.6","13.4","13.6","13.4","25.48K","-1.55"
