"Date","Price","Open","High","Low","Vol.","Change"
"Dec 01, 2014","378.6","374.9","383.6","373.0","19.67K","0.98"
"Nov 30, 2014","374.9","376.3","381.1","372.6","11.29K","-0.36"
"Nov 29, 2014","376.3","377.6","389.3","372.2","83.45K","-0.35"
"Nov 28, 2014","377.6","368.8","383.3","358.4","43.02K","2.38"
"Nov 27, 2014","368.8","365.4","374.4","364.8","13.85K","0.95"
"Nov 26, 2014","365.4","376.4","378.3","364.0","23.98K","-2.94"
"Nov 25, 2014","376.4","378.9","395.7","370.6","45.32K","-0.64"
"Nov 24, 2014","378.9","365.9","388.7","361.9","24.57K","3.55"
"Nov 23, 2014","365.9","352.0","370.6","352.6","12.41K","3.93"
"Nov 22, 2014","352.0","351.8","364.2","350.5","12.94K","0.07"
"Nov 21, 2014","351.8","357.3","358.7","343.8","23.47K","-1.55"
"Nov 20, 2014","357.3","381.4","383.0","355.1","21.98K","-6.33"
"Nov 19, 2014","381.4","379.2","389.3","374.3","19.87K","0.60"
"Nov 18, 2014","379.2","384.7","394.9","372.0","27.09K","-1.44"
"Nov 17, 2014","384.7","385.6","412.3","378.3","27.60K","-0.24"
"Nov 16, 2014","385.6","374.9","390.4","370.5","14.35K","2.87"
"Nov 15, 2014","374.9","396.5","407.3","368.0","13.33K","-5.46"
"Nov 14, 2014","396.5","428.7","430.2","382.0","35.73K","-7.51"
"Nov 13, 2014","428.7","432.0","480.5","390.9","58.20K","-0.77"
"Nov 12, 2014","432.0","365.4","442.7","365.8","38.53K","18.23"
"Nov 11, 2014","365.4","367.1","371.0","361.9","15.79K","-0.47"
"Nov 10, 2014","367.1","362.0","374.7","356.6","22.81K","1.41"
"Nov 09, 2014","362.0","343.5","362.2","341.8","12.63K","5.39"
"Nov 08, 2014","343.5","341.9","346.3","339.8","8.19K","0.49"
"Nov 07, 2014","341.9","347.7","351.6","340.2","15.02K","-1.67"
"Nov 06, 2014","347.7","338.0","351.1","335.7","15.65K","2.86"
"Nov 05, 2014","338.0","328.0","342.0","326.5","15.84K","3.06"
"Nov 04, 2014","328.0","324.2","328.8","320.1","15.12K","1.15"
"Nov 03, 2014","324.2","322.5","332.9","321.7","13.43K","0.52"
"Nov 02, 2014","322.5","325.4","329.8","319.8","11.90K","-0.88"
"Nov 01, 2014","325.4","337.9","339.0","320.7","13.77K","-3.68"
"Oct 31, 2014","337.9","344.9","348.0","336.1","14.00K","-2.03"
"Oct 30, 2014","344.9","335.1","350.4","333.4","16.12K","2.91"
"Oct 29, 2014","335.1","351.1","352.8","334.7","12.26K","-4.54"
"Oct 28, 2014","351.1","350.1","355.7","348.3","9.43K","0.28"
"Oct 27, 2014","350.1","348.7","356.4","344.9","10.60K","0.41"
"Oct 26, 2014","348.7","346.7","356.8","344.2","11.58K","0.56"
"Oct 25, 2014","346.7","355.1","356.6","341.5","14.04K","-2.36"
"Oct 24, 2014","355.1","355.8","360.9","351.4","20.03K","-0.19"
"Oct 23, 2014","355.8","378.9","381.1","353.5","19.12K","-6.11"
"Oct 22, 2014","378.9","382.4","383.7","377.0","10.53K","-0.89"
"Oct 21, 2014","382.4","380.4","388.2","377.4","9.66K","0.52"
"Oct 20, 2014","380.4","387.3","387.8","378.4","10.56K","-1.78"
"Oct 19, 2014","387.3","390.9","394.5","383.9","5.33K","-0.92"
"Oct 18, 2014","390.9","380.5","395.7","373.6","9.45K","2.73"
"Oct 17, 2014","380.5","379.8","384.8","372.4","16.57K","0.19"
"Oct 16, 2014","379.8","393.2","398.8","371.6","20.79K","-3.41"
"Oct 15, 2014","393.2","397.1","397.9","388.2","22.49K","-0.99"
"Oct 14, 2014","397.1","387.3","407.7","385.7","28.87K","2.53"
"Oct 13, 2014","387.3","373.2","391.2","366.0","23.58K","3.79"
"Oct 12, 2014","373.2","361.2","374.6","352.3","11.23K","3.31"
"Oct 11, 2014","361.2","361.7","370.1","350.5","13.93K","-0.14"
"Oct 10, 2014","361.7","360.9","378.1","353.3","28.41K","0.22"
"Oct 09, 2014","360.9","350.9","384.6","347.6","35.59K","2.86"
"Oct 08, 2014","350.9","331.6","351.6","325.4","21.77K","5.80"
"Oct 07, 2014","331.6","331.5","345.5","321.7","30.17K","0.03"
"Oct 06, 2014","331.5","322.9","347.9","303.0","41.17K","2.69"
"Oct 05, 2014","322.9","335.3","344.3","294.9","29.85K","-3.72"
"Oct 04, 2014","335.3","363.5","369.9","327.1","23.04K","-7.74"
"Oct 03, 2014","363.5","375.1","378.2","362.8","16.81K","-3.12"
"Oct 02, 2014","375.1","382.8","385.6","371.2","14.30K","-2.01"
"Oct 01, 2014","382.8","388.2","395.1","381.1","17.73K","-1.37"
"Sep 30, 2014","388.2","376.8","395.2","374.7","16.92K","3.03"
"Sep 29, 2014","376.8","379.1","389.3","372.6","20.69K","-0.61"
"Sep 28, 2014","379.1","399.0","402.3","374.1","13.94K","-5.00"
"Sep 27, 2014","399.0","404.5","407.1","394.7","9.74K","-1.35"
"Sep 26, 2014","404.5","412.3","416.4","399.7","12.12K","-1.90"
"Sep 25, 2014","412.3","423.8","427.5","409.6","14.63K","-2.71"
"Sep 24, 2014","423.8","436.9","439.2","422.1","21.37K","-3.00"
"Sep 23, 2014","436.9","404.1","445.5","394.8","17.94K","8.11"
"Sep 22, 2014","404.1","401.6","410.8","398.6","13.52K","0.62"
"Sep 21, 2014","401.6","411.5","415.1","394.5","10.42K","-2.41"
"Sep 20, 2014","411.5","397.7","427.7","387.5","14.29K","3.49"
"Sep 19, 2014","397.7","424.3","429.2","386.1","14.97K","-6.27"
"Sep 18, 2014","424.3","461.1","462.3","408.8","8.93K","-7.99"
"Sep 17, 2014","461.1","466.8","469.4","458.3","7.51K","-1.21"
"Sep 16, 2014","466.8","477.7","478.8","464.0","6.52K","-2.29"
"Sep 15, 2014","477.7","477.7","479.3","473.7","5.63K","0.00"
"Sep 14, 2014","477.7","478.2","480.3","472.0","4.21K","-0.09"
"Sep 13, 2014","478.2","477.7","480.6","474.6","5.28K","0.09"
"Sep 12, 2014","477.7","478.5","479.7","471.1","5.15K","-0.16"
"Sep 11, 2014","478.5","479.7","488.9","474.6","6.29K","-0.25"
"Sep 10, 2014","479.7","474.9","491.0","471.6","8.29K","1.01"
"Sep 09, 2014","474.9","475.7","478.6","467.5","7.29K","-0.17"
"Sep 08, 2014","475.7","485.8","487.0","469.5","8.14K","-2.07"
"Sep 07, 2014","485.8","484.5","490.7","478.5","3.56K","0.26"
"Sep 06, 2014","484.5","483.6","491.4","480.8","3.79K","0.17"
"Sep 05, 2014","483.6","491.0","495.0","483.1","6.04K","-1.49"
"Sep 04, 2014","491.0","480.0","498.5","476.3","8.81K","2.28"
"Sep 03, 2014","480.0","478.9","487.3","476.8","6.14K","0.23"
"Sep 02, 2014","478.9","477.2","487.0","470.5","6.75K","0.37"
"Sep 01, 2014","477.2","481.8","487.5","471.8","6.79K","-0.95"
"Aug 31, 2014","481.8","506.0","508.3","478.3","6.10K","-4.78"
"Aug 30, 2014","506.0","512.6","512.9","503.1","2.63K","-1.29"
"Aug 29, 2014","512.6","510.8","515.2","506.7","3.64K","0.35"
"Aug 28, 2014","510.8","515.2","521.6","503.3","4.47K","-0.87"
"Aug 27, 2014","515.2","512.6","527.4","512.7","3.79K","0.52"
"Aug 26, 2014","512.6","502.9","516.0","501.8","3.53K","1.91"
"Aug 25, 2014","502.9","509.7","511.3","499.7","2.74K","-1.33"
"Aug 24, 2014","509.7","497.7","514.8","496.8","2.53K","2.42"
"Aug 23, 2014","497.7","516.1","516.8","494.0","3.13K","-3.57"
"Aug 22, 2014","516.1","517.9","524.4","500.6","6.03K","-0.36"
"Aug 21, 2014","517.9","516.8","537.2","511.4","5.65K","0.22"
"Aug 20, 2014","516.8","485.1","521.8","468.5","5.89K","6.53"
"Aug 19, 2014","485.1","462.2","487.0","455.8","5.12K","4.96"
"Aug 18, 2014","462.2","485.5","493.3","450.0","6.38K","-4.80"
"Aug 17, 2014","485.5","522.0","524.7","478.2","3.14K","-6.99"
"Aug 16, 2014","522.0","496.5","524.3","483.2","3.87K","5.15"
"Aug 15, 2014","496.5","504.8","515.2","483.2","4.77K","-1.65"
"Aug 14, 2014","504.8","542.1","544.9","495.9","10.88K","-6.88"
"Aug 13, 2014","542.1","567.7","573.5","523.2","4.82K","-4.50"
"Aug 12, 2014","567.7","575.9","578.3","562.0","3.33K","-1.43"
"Aug 11, 2014","575.9","592.1","593.6","571.7","2.57K","-2.73"
"Aug 10, 2014","592.1","589.5","596.6","588.1","1.34K","0.43"
"Aug 09, 2014","589.5","595.8","595.6","587.4","1.42K","-1.06"
"Aug 08, 2014","595.8","592.8","608.2","592.1","3.11K","0.51"
"Aug 07, 2014","592.8","589.8","595.1","587.9","2.50K","0.51"
"Aug 06, 2014","589.8","588.8","593.8","587.2","3.01K","0.17"
"Aug 05, 2014","588.8","592.8","594.3","585.4","4.09K","-0.68"
"Aug 04, 2014","592.8","588.9","595.1","586.5","3.42K","0.65"
"Aug 03, 2014","588.9","591.7","592.1","580.6","1.26K","-0.47"
"Aug 02, 2014","591.7","598.8","598.9","587.4","2.12K","-1.18"
"Aug 01, 2014","598.8","589.5","604.0","586.4","8.93K","1.57"
"Jul 31, 2014","589.5","564.6","593.7","564.0","3.52K","4.41"
"Jul 30, 2014","564.6","585.8","586.1","564.2","4.10K","-3.61"
"Jul 29, 2014","585.8","587.9","591.3","579.5","6.72K","-0.37"
"Jul 28, 2014","587.9","595.0","597.5","578.1","2.33K","-1.19"
"Jul 27, 2014","595.0","596.0","601.5","593.7","3.53K","-0.16"
"Jul 26, 2014","596.0","600.5","603.0","593.3","3.48K","-0.75"
"Jul 25, 2014","600.5","601.9","609.1","597.4","5.92K","-0.23"
"Jul 24, 2014","601.9","621.7","622.0","599.4","4.74K","-3.19"
"Jul 23, 2014","621.7","622.5","625.0","621.0","2.17K","-0.13"
"Jul 22, 2014","622.5","625.1","628.8","620.0","3.28K","-0.42"
"Jul 21, 2014","625.1","621.0","625.9","615.0","2.53K","0.67"
"Jul 20, 2014","621.0","627.0","627.9","620.0","2.30K","-0.97"
"Jul 19, 2014","627.0","627.5","634.1","625.1","3.96K","-0.07"
"Jul 18, 2014","627.5","626.6","630.2","617.9","3.35K","0.14"
"Jul 17, 2014","626.6","614.8","632.5","610.0","2.92K","1.92"
"Jul 16, 2014","614.8","619.6","622.4","614.2","3.00K","-0.77"
"Jul 15, 2014","619.6","618.3","624.4","617.3","3.69K","0.21"
"Jul 14, 2014","618.3","628.0","629.0","616.1","2.55K","-1.55"
"Jul 13, 2014","628.0","635.9","638.6","627.5","1.70K","-1.24"
"Jul 12, 2014","635.9","632.9","638.6","625.9","3.43K","0.47"
"Jul 11, 2014","632.9","618.4","633.6","616.1","3.12K","2.35"
"Jul 10, 2014","618.4","623.0","625.0","611.7","3.61K","-0.74"
"Jul 09, 2014","623.0","615.3","623.8","610.5","3.07K","1.25"
"Jul 08, 2014","615.3","613.6","619.7","609.3","3.21K","0.28"
"Jul 07, 2014","613.6","626.7","627.9","607.3","2.53K","-2.08"
"Jul 06, 2014","626.7","623.0","629.4","622.7","2.70K","0.59"
"Jul 05, 2014","623.0","624.0","627.8","619.7","3.25K","-0.16"
"Jul 04, 2014","624.0","638.0","642.2","623.0","3.60K","-2.21"
"Jul 03, 2014","638.0","645.7","646.4","633.6","4.01K","-1.19"
"Jul 02, 2014","645.7","643.2","652.1","604.6","4.78K","0.39"
"Jul 01, 2014","643.2","635.1","652.5","634.1","4.11K","1.27"
"Jun 30, 2014","635.1","601.1","637.3","596.5","3.83K","5.67"
"Jun 29, 2014","601.1","597.6","604.3","593.2","2.89K","0.59"
"Jun 28, 2014","597.6","602.2","608.8","594.0","2.94K","-0.78"
"Jun 27, 2014","602.2","582.7","603.9","580.1","3.39K","3.35"
"Jun 26, 2014","582.7","568.5","582.7","565.8","4.15K","2.51"
"Jun 25, 2014","568.5","588.8","589.6","566.9","3.09K","-3.45"
"Jun 24, 2014","588.8","591.2","595.7","585.4","3.08K","-0.41"
"Jun 23, 2014","591.2","603.6","604.7","582.9","2.65K","-2.06"
"Jun 22, 2014","603.6","597.0","610.1","592.0","2.04K","1.10"
"Jun 21, 2014","597.0","590.8","599.2","584.8","2.28K","1.06"
"Jun 20, 2014","590.8","600.2","602.0","587.1","2.15K","-1.57"
"Jun 19, 2014","600.2","606.2","612.6","598.7","5.60K","-1.00"
"Jun 18, 2014","606.2","605.1","614.4","603.6","3.31K","0.19"
"Jun 17, 2014","605.1","599.1","608.4","594.9","3.00K","1.00"
"Jun 16, 2014","599.1","582.3","606.1","580.5","3.99K","2.88"
"Jun 15, 2014","582.3","583.4","587.8","560.8","3.94K","-0.19"
"Jun 14, 2014","583.4","610.3","613.8","563.7","5.00K","-4.41"
"Jun 13, 2014","610.3","597.1","619.1","594.9","7.55K","2.21"
"Jun 12, 2014","597.1","643.0","643.8","591.1","4.59K","-7.13"
"Jun 11, 2014","643.0","655.6","663.0","642.3","3.80K","-1.93"
"Jun 10, 2014","655.6","644.3","661.4","641.7","3.56K","1.75"
"Jun 09, 2014","644.3","651.0","652.1","639.1","3.26K","-1.03"
"Jun 08, 2014","651.0","651.7","658.9","648.7","3.31K","-0.10"
"Jun 07, 2014","651.7","650.4","659.8","641.0","1.97K","0.19"
"Jun 06, 2014","650.4","660.2","663.8","647.1","6.04K","-1.48"
"Jun 05, 2014","660.2","638.9","665.4","635.6","2.76K","3.33"
"Jun 04, 2014","638.9","669.4","669.8","602.1","5.60K","-4.56"
"Jun 03, 2014","669.4","655.5","676.5","631.4","4.36K","2.13"
"Jun 02, 2014","655.5","649.8","662.6","625.5","4.13K","0.88"
"Jun 01, 2014","649.8","627.9","675.0","622.0","3.55K","3.48"
"May 31, 2014","627.9","612.3","629.0","604.7","4.41K","2.54"
"May 30, 2014","612.3","564.4","613.3","564.0","6.21K","8.49"
"May 29, 2014","564.4","570.8","573.8","557.7","3.73K","-1.12"
"May 28, 2014","570.8","570.1","581.8","562.6","3.57K","0.13"
"May 27, 2014","570.1","582.0","586.2","555.3","3.35K","-2.05"
"May 26, 2014","582.0","570.4","586.4","564.7","2.96K","2.03"
"May 25, 2014","570.4","520.5","575.2","520.5","1.87K","9.60"
"May 24, 2014","520.5","518.1","526.7","510.4","2.86K","0.46"
"May 23, 2014","518.1","515.4","540.9","515.2","2.76K","0.53"
"May 22, 2014","515.4","488.8","519.3","485.5","3.12K","5.43"
"May 21, 2014","488.8","484.6","495.2","481.7","1.40K","0.88"
"May 20, 2014","484.6","443.9","486.2","437.3","1.90K","9.16"
"May 19, 2014","443.9","450.1","451.7","441.2","1.35K","-1.39"
"May 18, 2014","450.1","452.8","454.0","449.0","1.45K","-0.59"
"May 17, 2014","452.8","453.6","455.9","452.2","1.71K","-0.19"
"May 16, 2014","453.6","448.1","455.1","441.9","1.76K","1.23"
"May 15, 2014","448.1","442.6","450.0","441.5","2.17K","1.24"
"May 14, 2014","442.6","433.9","444.3","433.9","2.20K","2.01"
"May 13, 2014","433.9","438.2","442.3","432.7","2.65K","-0.98"
"May 12, 2014","438.2","433.2","441.1","430.2","1.39K","1.15"
"May 11, 2014","433.2","451.9","455.4","429.0","1.89K","-4.13"
"May 10, 2014","451.9","445.5","459.5","441.4","0.45K","1.45"
"May 09, 2014","445.5","441.1","455.8","438.5","2.27K","0.98"
"May 08, 2014","441.1","446.5","455.5","439.5","2.54K","-1.22"
"May 07, 2014","446.5","432.2","458.8","423.5","5.03K","3.32"
"May 06, 2014","432.2","430.9","435.0","420.2","4.19K","0.31"
"May 05, 2014","430.9","436.0","443.9","426.4","3.04K","-1.19"
"May 04, 2014","436.0","438.6","446.6","428.8","3.37K","-0.59"
"May 03, 2014","438.6","453.7","454.2","429.1","2.58K","-3.31"
"May 02, 2014","453.7","460.1","463.4","442.0","3.38K","-1.40"
"May 01, 2014","460.1","445.6","464.5","444.5","4.20K","3.25"
"Apr 30, 2014","445.6","446.1","452.6","430.9","4.08K","-0.11"
"Apr 29, 2014","446.1","441.9","453.8","430.7","3.72K","0.95"
"Apr 28, 2014","441.9","443.2","451.1","420.8","4.54K","-0.28"
"Apr 27, 2014","443.2","457.9","461.4","437.4","6.96K","-3.21"
"Apr 26, 2014","457.9","464.5","468.7","448.6","6.89K","-1.43"
"Apr 25, 2014","464.5","500.3","502.5","438.3","6.45K","-7.16"
"Apr 24, 2014","500.3","487.3","507.3","477.2","4.23K","2.67"
"Apr 23, 2014","487.3","487.9","510.0","482.3","4.74K","-0.13"
"Apr 22, 2014","487.9","495.2","520.5","483.4","5.68K","-1.46"
"Apr 21, 2014","495.2","498.5","524.7","490.7","7.35K","-0.67"
"Apr 20, 2014","498.5","506.0","522.2","488.7","7.69K","-1.48"
"Apr 19, 2014","506.0","485.5","516.9","473.2","8.38K","4.22"
"Apr 18, 2014","485.5","502.0","512.2","472.0","8.36K","-3.28"
"Apr 17, 2014","502.0","537.0","537.0","486.9","8.00K","-6.51"
"Apr 16, 2014","537.0","526.4","549.0","496.1","8.06K","2.00"
"Apr 15, 2014","526.4","478.4","526.6","466.4","8.00K","10.04"
"Apr 14, 2014","478.4","427.6","497.8","420.1","7.62K","11.88"
"Apr 13, 2014","427.6","437.6","454.1","409.9","4.97K","-2.30"
"Apr 12, 2014","437.6","435.1","469.8","428.0","5.19K","0.58"
"Apr 11, 2014","435.1","384.6","450.4","355.7","5.16K","13.13"
"Apr 10, 2014","384.6","457.3","463.5","384.6","3.65K","-15.90"
"Apr 09, 2014","457.3","466.6","479.7","451.1","3.88K","-1.98"
"Apr 08, 2014","466.6","462.4","480.7","457.6","3.91K","0.90"
"Apr 07, 2014","462.4","455.7","485.1","448.0","3.95K","1.47"
"Apr 06, 2014","455.7","456.6","472.4","446.3","3.59K","-0.21"
"Apr 05, 2014","456.6","444.4","461.2","439.4","1.16K","2.76"
"Apr 04, 2014","444.4","436.3","456.5","415.5","2.57K","1.85"
"Apr 03, 2014","436.3","424.4","448.7","386.7","4.02K","2.81"
"Apr 02, 2014","424.4","463.5","480.3","409.3","4.38K","-8.43"
"Apr 01, 2014","463.5","444.7","487.4","438.0","3.97K","4.23"
"Mar 31, 2014","444.7","446.9","473.4","422.5","4.15K","-0.51"
"Mar 30, 2014","446.9","477.1","479.0","424.0","3.86K","-6.33"
"Mar 29, 2014","477.1","482.6","494.3","473.8","4.29K","-1.14"
"Mar 28, 2014","482.6","460.5","515.0","453.8","4.11K","4.81"
"Mar 27, 2014","460.5","562.5","567.8","460.5","3.78K","-18.13"
"Mar 26, 2014","562.5","562.9","575.4","546.3","3.71K","-0.08"
"Mar 25, 2014","562.9","567.6","569.7","550.4","3.87K","-0.82"
"Mar 24, 2014","567.6","551.2","572.5","531.3","3.67K","2.98"
"Mar 23, 2014","551.2","564.3","564.3","538.6","4.13K","-2.34"
"Mar 22, 2014","564.3","549.6","570.0","537.2","3.77K","2.68"
"Mar 21, 2014","549.6","566.0","587.4","540.2","3.82K","-2.90"
"Mar 20, 2014","566.0","595.0","598.4","560.3","4.24K","-4.87"
"Mar 19, 2014","595.0","598.9","607.1","590.1","3.58K","-0.66"
"Mar 18, 2014","598.9","606.4","611.7","585.7","3.65K","-1.23"
"Mar 17, 2014","606.4","619.1","622.5","602.7","3.58K","-2.06"
"Mar 16, 2014","619.1","624.0","627.3","613.2","3.30K","-0.78"
"Mar 15, 2014","624.0","614.0","628.8","609.2","3.46K","1.63"
"Mar 14, 2014","614.0","625.0","631.2","610.6","4.00K","-1.76"
"Mar 13, 2014","625.0","619.4","636.1","616.1","3.41K","0.91"
"Mar 12, 2014","619.4","608.7","640.8","608.2","3.20K","1.76"
"Mar 11, 2014","608.7","613.0","619.7","599.9","2.43K","-0.70"
"Mar 10, 2014","613.0","627.0","633.7","594.7","2.63K","-2.25"
"Mar 09, 2014","627.0","609.2","637.6","598.5","1.95K","2.93"
"Mar 08, 2014","609.2","616.7","625.7","588.6","2.17K","-1.22"
"Mar 07, 2014","616.7","648.3","655.2","600.3","2.34K","-4.86"
"Mar 06, 2014","648.3","658.3","661.8","636.2","2.07K","-1.53"
"Mar 05, 2014","658.3","661.8","666.0","636.8","1.26K","-0.54"
"Mar 04, 2014","661.8","662.2","686.2","645.2","1.37K","-0.05"
"Mar 03, 2014","662.2","544.6","695.4","545.4","1.26K","21.60"
"Mar 02, 2014","544.6","557.4","562.9","541.5","0.83K","-2.30"
"Mar 01, 2014","557.4","573.9","564.1","262.8","0.40K","-2.88"
"Feb 28, 2014","573.9","596.5","599.0","570.0","0.51K","-3.78"
"Feb 27, 2014","596.5","593.1","629.9","580.5","0.50K","0.56"
"Feb 26, 2014","593.1","135.8","650.0","522.8","0.60K","336.84"
"Feb 25, 2014","135.8","174.0","174.6","102.3","30.43K","-21.97"
"Feb 24, 2014","174.0","310.2","316.9","131.9","95.12K","-43.90"
"Feb 23, 2014","310.2","255.6","349.1","220.3","38.55K","21.35"
"Feb 22, 2014","255.6","111.6","290.6","96.7","72.17K","129.11"
"Feb 21, 2014","111.6","111.9","160.1","91.7","82.59K","-0.32"
"Feb 20, 2014","111.9","261.5","271.6","109.2","102.18K","-57.21"
"Feb 19, 2014","261.5","294.0","308.6","257.2","31.50K","-11.03"
"Feb 18, 2014","294.0","272.3","370.1","248.3","48.88K","7.96"
"Feb 17, 2014","272.3","299.8","411.2","263.4","51.44K","-9.18"
"Feb 16, 2014","299.8","371.1","540.0","220.4","86.18K","-19.21"
"Feb 15, 2014","371.1","427.7","447.9","310.1","50.62K","-13.24"
"Feb 14, 2014","427.7","451.4","500.0","302.2","65.82K","-5.26"
"Feb 13, 2014","451.4","531.1","549.2","451.3","28.94K","-15.00"
"Feb 12, 2014","531.1","579.0","585.1","511.9","21.30K","-8.26"
"Feb 11, 2014","579.0","582.6","609.7","550.2","16.73K","-0.63"
"Feb 10, 2014","582.6","659.6","700.0","500.0","40.13K","-11.67"
"Feb 09, 2014","659.6","648.8","694.1","622.5","19.89K","1.66"
"Feb 08, 2014","648.8","695.7","719.3","632.1","22.88K","-6.74"
"Feb 07, 2014","695.7","828.9","833.1","651.7","49.91K","-16.07"
"Feb 06, 2014","828.9","904.5","908.8","800.9","18.60K","-8.36"
"Feb 05, 2014","904.5","926.6","939.8","890.0","7.56K","-2.39"
"Feb 04, 2014","926.6","931.7","949.1","900.8","4.61K","-0.54"
"Feb 03, 2014","931.7","953.3","959.6","931.7","2.79K","-2.27"
"Feb 02, 2014","953.3","940.4","959.4","934.4","1.58K","1.37"
"Feb 01, 2014","940.4","938.8","969.2","927.8","4.37K","0.17"
"Jan 31, 2014","938.8","941.4","954.7","924.6","4.31K","-0.27"
"Jan 30, 2014","941.4","925.7","953.2","909.5","5.43K","1.70"
"Jan 29, 2014","925.7","932.7","950.6","918.9","5.68K","-0.75"
"Jan 28, 2014","932.7","943.5","972.6","911.7","10.41K","-1.15"
"Jan 27, 2014","943.5","1,007.0","1,021.5","937.2","8.33K","-6.30"
"Jan 26, 2014","1,007.0","961.0","1,038.1","950.7","13.07K","4.78"
"Jan 25, 2014","961.0","916.5","978.4","915.9","8.18K","4.86"
"Jan 24, 2014","916.5","944.2","949.5","902.9","6.20K","-2.92"
"Jan 23, 2014","944.2","951.0","958.1","936.3","1.97K","-0.71"
"Jan 22, 2014","951.0","962.2","973.9","935.0","4.78K","-1.17"
"Jan 21, 2014","962.2","956.0","974.3","943.2","6.59K","0.65"
"Jan 20, 2014","956.0","954.8","980.5","926.0","10.41K","0.12"
"Jan 19, 2014","954.8","905.7","958.1","901.9","7.57K","5.42"
"Jan 18, 2014","905.7","894.2","924.7","884.7","6.04K","1.29"
"Jan 17, 2014","894.2","913.5","929.8","867.2","10.31K","-2.12"
"Jan 16, 2014","913.5","941.2","955.5","910.5","5.10K","-2.95"
"Jan 15, 2014","941.2","919.3","973.1","915.1","6.83K","2.39"
"Jan 14, 2014","919.3","922.9","942.5","904.2","4.31K","-0.39"
"Jan 13, 2014","922.9","939.8","949.2","879.9","10.13K","-1.80"
"Jan 12, 2014","939.8","1,005.3","1,022.7","922.1","9.93K","-6.52"
"Jan 11, 2014","1,005.3","957.8","1,010.8","935.0","11.18K","4.97"
"Jan 10, 2014","957.8","937.0","964.8","905.9","6.35K","2.22"
"Jan 09, 2014","937.0","938.8","964.6","866.5","14.42K","-0.20"
"Jan 08, 2014","938.8","879.9","966.9","858.9","14.10K","6.70"
"Jan 07, 2014","879.9","1,012.7","1,044.0","879.8","22.67K","-13.11"
"Jan 06, 2014","1,012.7","1,014.7","1,093.4","964.7","23.08K","-0.21"
"Jan 05, 2014","1,014.7","924.7","1,029.9","911.4","21.37K","9.74"
"Jan 04, 2014","924.7","884.3","932.2","848.3","14.24K","4.57"
"Jan 03, 2014","884.3","856.9","888.2","839.4","9.71K","3.19"
"Jan 02, 2014","856.9","815.9","886.2","810.5","12.81K","5.02"
"Jan 01, 2014","815.9","805.9","829.9","771.0","10.76K","1.24"
